prediction_time,image,image_id,image_width,image_height,image_size_kb,class,class_id,confidence_percent,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area,bbox_perimeter,bbox_area_normalized,damage_center_x,damage_center_y,aspect_ratio,damage_shape,severity_score,severity_label
2025-11-04 23:05:16,ContainerDamage_2872.jpg,ContainerDamage_2872,640,640,27.44,DENT,1,54.36,392.45,254.67,597.08,347.62,204.62,92.95,19020.49,595.15,0.0464,494.77,301.15,2.201,wide,10339.37,Low
2025-11-04 23:05:16,ContainerDamage_2885.jpg,ContainerDamage_2885,640,640,160.36,DENT,1,29.68,218.12,76.25,462.56,480.09,244.44,403.84,98713.98,1296.56,0.241,340.34,278.17,0.605,tall,29296.17,High
2025-11-04 23:05:16,ContainerDamage_2906.jpg,ContainerDamage_2906,640,640,42.33,DENT,1,59.07,319.5,528.03,430.05,633.96,110.55,105.93,11710.94,432.97,0.0286,374.77,581.0,1.044,wide,6917.26,Low
2025-11-04 23:05:16,ContainerDamage_2914.jpg,ContainerDamage_2914,640,640,57.29,DENT,1,55.77,0.0,394.24,62.88,516.27,62.88,122.03,7673.0,369.81,0.0187,31.44,455.25,0.515,tall,4279.43,Low
2025-11-04 23:05:16,ContainerDamage_293.jpg,ContainerDamage_293,640,640,170.56,DENT,1,54.83,151.87,122.21,467.2,427.78,315.32,305.56,96351.03,1241.77,0.2352,309.54,274.99,1.032,wide,52825.16,High
2025-11-04 23:05:16,ContainerDamage_2935.jpg,ContainerDamage_2935,640,640,87.6,DENT,1,27.13,237.22,349.46,387.89,467.5,150.66,118.04,17784.0,537.4,0.0434,312.55,408.48,1.276,wide,4825.66,Low
2025-11-04 23:05:16,ContainerDamage_2940.jpg,ContainerDamage_2940,640,640,40.94,DENT,1,55.7,517.79,95.1,640.0,303.91,122.21,208.81,25518.35,662.04,0.0623,578.9,199.51,0.585,tall,14213.53,High
2025-11-04 23:05:16,ContainerDamage_2940.jpg,ContainerDamage_2940,640,640,40.94,DENT,1,35.47,274.33,31.65,390.39,340.27,116.06,308.62,35818.93,849.37,0.0874,332.36,185.96,0.376,tall,12704.84,High
2025-11-04 23:05:16,ContainerDamage_2953.jpg,ContainerDamage_2953,640,640,170.68,DENT,1,64.26,2.28,22.62,635.06,518.15,632.78,495.53,313562.97,2256.63,0.7655,318.67,270.39,1.277,wide,201488.09,High
2025-11-04 23:05:16,ContainerDamage_2953.jpg,ContainerDamage_2953,640,640,170.68,DENT,1,29.08,2.44,21.37,432.89,521.9,430.44,500.54,215452.98,1861.96,0.526,217.67,271.63,0.86,tall,62650.82,High
2025-11-04 23:05:16,ContainerDamage_2953.jpg,ContainerDamage_2953,640,640,170.68,DENT,1,25.73,401.57,173.89,631.1,380.34,229.53,206.45,47388.17,871.98,0.1157,516.34,277.12,1.112,wide,12195.26,High
2025-11-04 23:05:16,ContainerDamage_2956.jpg,ContainerDamage_2956,640,640,31.79,DENT,1,48.54,0.0,205.33,410.2,622.03,410.2,416.71,170931.12,1653.8,0.4173,205.1,413.68,0.984,tall,82970.19,High
2025-11-04 23:05:16,ContainerDamage_2956.jpg,ContainerDamage_2956,640,640,31.79,DENT,1,32.98,14.09,201.55,637.64,499.18,623.55,297.63,185590.6,1842.37,0.4531,325.86,350.37,2.095,wide,61216.8,High
2025-11-04 23:05:16,ContainerDamage_2956.jpg,ContainerDamage_2956,640,640,31.79,DENT,1,28.93,0.51,196.25,622.52,607.79,622.01,411.54,255982.3,2067.1,0.625,311.51,402.02,1.511,wide,74063.29,High
2025-11-04 23:05:16,ContainerDamage_2956.jpg,ContainerDamage_2956,640,640,31.79,DENT,1,27.98,0.0,200.47,291.37,635.0,291.37,434.54,126611.24,1451.81,0.3091,145.69,417.74,0.671,tall,35432.06,High
2025-11-04 23:05:16,ContainerDamage_2968.jpg,ContainerDamage_2968,640,640,111.96,DENT,1,44.22,303.87,164.39,458.48,223.16,154.61,58.77,9086.81,426.77,0.0222,381.18,193.77,2.631,wide,4017.94,Low
2025-11-04 23:05:16,ContainerDamage_2968.jpg,ContainerDamage_2968,640,640,111.96,DENT,1,35.02,303.5,247.8,558.23,338.5,254.72,90.7,23102.92,690.84,0.0564,430.86,293.15,2.808,wide,8091.49,High
2025-11-04 23:05:16,ContainerDamage_2968.jpg,ContainerDamage_2968,640,640,111.96,DENT,1,32.76,101.37,401.01,273.59,512.29,172.23,111.28,19165.37,567.01,0.0468,187.48,456.65,1.548,wide,6278.95,Low
2025-11-04 23:05:16,ContainerDamage_2971.jpg,ContainerDamage_2971,640,640,34.79,DENT,1,49.84,83.35,225.82,346.77,289.74,263.42,63.92,16838.3,654.69,0.0411,215.06,257.78,4.121,wide,8392.0,Low
2025-11-04 23:05:16,ContainerDamage_2971.jpg,ContainerDamage_2971,640,640,34.79,DENT,1,31.68,208.9,142.81,348.32,198.07,139.42,55.26,7704.01,389.35,0.0188,278.61,170.44,2.523,wide,2440.53,Low
2025-11-04 23:05:16,ContainerDamage_2971.jpg,ContainerDamage_2971,640,640,34.79,DENT,1,26.96,352.72,416.85,493.36,515.19,140.64,98.34,13831.18,477.97,0.0338,423.04,466.02,1.43,wide,3729.54,Low
2025-11-04 23:05:16,ContainerDamage_3025.jpg,ContainerDamage_3025,640,640,58.72,DENT,1,41.32,299.4,209.87,382.67,340.45,83.27,130.58,10873.43,427.7,0.0265,341.03,275.16,0.638,tall,4492.72,Low
2025-11-04 23:05:16,ContainerDamage_304.jpg,ContainerDamage_304,640,640,27.09,DENT,1,46.59,63.13,137.18,230.71,341.08,167.57,203.9,34168.94,742.95,0.0834,146.92,239.13,0.822,tall,15919.82,High
2025-11-04 23:05:16,ContainerDamage_306.jpg,ContainerDamage_306,640,640,80.18,DENT,1,30.95,374.04,130.05,547.1,310.31,173.06,180.26,31195.14,706.63,0.0762,460.57,220.18,0.96,tall,9653.85,High
2025-11-04 23:05:16,ContainerDamage_3092.jpg,ContainerDamage_3092,640,640,67.98,DENT,1,36.42,194.17,256.33,321.63,338.84,127.47,82.51,10516.64,419.94,0.0257,257.9,297.59,1.545,wide,3829.98,Low
2025-11-04 23:05:16,ContainerDamage_320.jpg,ContainerDamage_320,640,640,179.26,DENT,1,52.11,204.69,77.21,512.76,198.27,308.07,121.06,37295.04,858.26,0.0911,358.73,137.74,2.545,wide,19434.77,High
2025-11-04 23:05:16,ContainerDamage_320.jpg,ContainerDamage_320,640,640,179.26,DENT,1,30.97,200.46,64.35,546.94,220.15,346.48,155.8,53981.35,1004.56,0.1318,373.7,142.25,2.224,wide,16717.23,High
2025-11-04 23:05:16,ContainerDamage_3259.jpg,ContainerDamage_3259,640,640,31.59,DENT,1,47.14,4.37,1.45,639.76,540.04,635.39,538.59,342216.61,2347.97,0.8355,322.07,270.74,1.18,wide,161337.51,High
2025-11-04 23:05:16,ContainerDamage_3259.jpg,ContainerDamage_3259,640,640,31.59,DENT,1,35.86,274.27,62.42,640.0,352.76,365.73,290.34,106185.63,1312.14,0.2592,457.13,207.59,1.26,wide,38073.65,High
2025-11-04 23:05:16,ContainerDamage_3259.jpg,ContainerDamage_3259,640,640,31.59,DENT,1,30.11,99.34,6.65,640.0,420.52,540.66,413.87,223764.91,1909.07,0.5463,369.67,213.59,1.306,wide,67366.9,High
2025-11-04 23:05:16,ContainerDamage_3259.jpg,ContainerDamage_3259,640,640,31.59,DENT,1,27.45,565.4,168.19,640.0,297.24,74.6,129.05,9627.36,407.31,0.0235,602.7,232.71,0.578,tall,2642.94,Low
2025-11-04 23:05:16,ContainerDamage_3267.jpg,ContainerDamage_3267,640,640,176.48,DENT,1,43.42,180.19,71.29,495.45,504.71,315.26,433.42,136639.25,1497.36,0.3336,337.82,288.0,0.727,tall,59325.39,High
2025-11-04 23:05:16,ContainerDamage_3272.jpg,ContainerDamage_3272,640,640,99.43,DENT,1,46.21,290.79,96.79,499.15,284.65,208.36,187.85,39141.12,792.43,0.0956,394.97,190.72,1.109,wide,18086.17,High
2025-11-04 23:05:16,ContainerDamage_3272.jpg,ContainerDamage_3272,640,640,99.43,DENT,1,37.45,115.79,78.48,537.44,533.38,421.65,454.9,191808.37,1753.1,0.4683,326.62,305.93,0.927,tall,71831.12,High
2025-11-04 23:05:16,ContainerDamage_3272.jpg,ContainerDamage_3272,640,640,99.43,DENT,1,27.24,24.24,377.52,268.89,544.77,244.64,167.25,40915.77,823.78,0.0999,146.57,461.14,1.463,wide,11146.07,High
2025-11-04 23:05:16,ContainerDamage_3276.jpg,ContainerDamage_3276,640,640,101.72,DAMAGE - DEFRAME,0,77.26,75.01,31.98,427.15,224.51,352.14,192.53,67797.81,1089.34,0.1655,251.08,128.24,1.829,wide,52381.88,High
2025-11-04 23:05:16,ContainerDamage_3276.jpg,ContainerDamage_3276,640,640,101.72,DAMAGE - DEFRAME,0,39.17,74.29,9.65,426.39,298.79,352.1,289.14,101804.29,1282.47,0.2485,250.34,154.22,1.218,wide,39877.33,High
2025-11-04 23:05:16,ContainerDamage_3276.jpg,ContainerDamage_3276,640,640,101.72,DAMAGE - RUST,2,31.57,253.45,371.52,406.57,481.57,153.12,110.05,16850.96,526.34,0.0411,330.01,426.54,1.391,wide,5320.33,Low
2025-11-04 23:05:16,ContainerDamage_3276.jpg,ContainerDamage_3276,640,640,101.72,DAMAGE - DEFRAME,0,25.44,84.45,82.21,198.19,195.2,113.74,112.99,12851.45,453.46,0.0314,141.32,138.7,1.007,wide,3268.82,Low
2025-11-04 23:05:16,ContainerDamage_3283.jpg,ContainerDamage_3283,640,640,170.64,DENT,1,31.6,119.62,68.16,495.36,492.17,375.74,424.01,159316.55,1599.49,0.389,307.49,280.17,0.886,tall,50341.34,High
2025-11-04 23:05:16,ContainerDamage_3283.jpg,ContainerDamage_3283,640,640,170.64,DENT,1,27.94,140.63,124.87,495.97,299.81,355.35,174.93,62162.1,1060.56,0.1518,318.3,212.34,2.031,wide,17368.02,High
2025-11-04 23:05:16,ContainerDamage_3283.jpg,ContainerDamage_3283,640,640,170.64,DENT,1,27.16,167.31,144.14,523.72,283.34,356.41,139.2,49612.45,991.22,0.1211,345.52,213.74,2.56,wide,13475.2,High
2025-11-04 23:05:16,ContainerDamage_3287.jpg,ContainerDamage_3287,640,640,59.69,DENT,1,83.51,30.75,77.85,257.32,443.51,226.58,365.67,82851.44,1184.49,0.2023,144.04,260.68,0.62,tall,69190.04,High
2025-11-04 23:05:16,ContainerDamage_3311.jpg,ContainerDamage_3311,640,640,180.34,DENT,1,66.5,0.0,0.85,556.77,549.79,556.77,548.95,305635.37,2211.43,0.7462,278.38,275.32,1.014,wide,203233.26,High
2025-11-04 23:05:16,ContainerDamage_3311.jpg,ContainerDamage_3311,640,640,180.34,DENT,1,48.45,428.6,62.49,559.19,199.91,130.59,137.42,17946.3,536.03,0.0438,493.89,131.2,0.95,tall,8694.8,Low
2025-11-04 23:05:16,ContainerDamage_3311.jpg,ContainerDamage_3311,640,640,180.34,DENT,1,45.82,30.29,0.6,372.18,256.75,341.89,256.15,87574.94,1196.08,0.2138,201.24,128.67,1.335,wide,40129.45,High
2025-11-04 23:05:16,ContainerDamage_3311.jpg,ContainerDamage_3311,640,640,180.34,DENT,1,34.38,198.67,268.07,482.58,506.8,283.91,238.73,67779.24,1045.29,0.1655,340.62,387.43,1.189,wide,23305.66,High
2025-11-04 23:05:16,ContainerDamage_3311.jpg,ContainerDamage_3311,640,640,180.34,DENT,1,27.18,423.18,25.02,566.95,206.81,143.77,181.79,26136.66,651.13,0.0638,495.06,115.91,0.791,tall,7103.7,High
2025-11-04 23:05:16,ContainerDamage_3313.jpg,ContainerDamage_3313,640,640,168.05,DENT,1,72.23,26.35,64.66,572.15,629.45,545.8,564.79,308262.41,2221.18,0.7526,299.25,347.06,0.966,tall,222654.1,High
2025-11-04 23:05:16,ContainerDamage_3313.jpg,ContainerDamage_3313,640,640,168.05,DENT,1,32.01,39.26,366.43,293.34,537.49,254.08,171.06,43464.28,850.29,0.1061,166.3,451.96,1.485,wide,13912.9,High
2025-11-04 23:05:16,ContainerDamage_3314.jpg,ContainerDamage_3314,640,640,116.5,DENT,1,55.26,121.62,77.11,249.27,228.22,127.66,151.11,19290.5,557.54,0.0471,185.45,152.66,0.845,tall,10659.49,Low
2025-11-04 23:05:16,ContainerDamage_3314.jpg,ContainerDamage_3314,640,640,116.5,DENT,1,52.82,106.41,0.36,636.45,555.43,530.04,555.07,294210.05,2170.22,0.7183,371.43,277.89,0.955,tall,155404.86,High
2025-11-04 23:05:16,ContainerDamage_3314.jpg,ContainerDamage_3314,640,640,116.5,DENT,1,41.23,332.4,2.56,639.55,252.84,307.15,250.28,76872.51,1114.85,0.1877,485.98,127.7,1.227,wide,31697.3,High
2025-11-04 23:05:16,ContainerDamage_3315.jpg,ContainerDamage_3315,640,640,181.71,DENT,1,57.88,89.37,396.33,274.88,638.34,185.52,242.01,44897.52,855.06,0.1096,182.13,517.33,0.767,tall,25986.3,High
2025-11-04 23:05:16,ContainerDamage_3315.jpg,ContainerDamage_3315,640,640,181.71,DENT,1,54.51,317.6,156.69,566.26,509.86,248.65,353.17,87816.91,1203.65,0.2144,441.93,333.28,0.704,tall,47872.51,High
2025-11-04 23:05:16,ContainerDamage_3315.jpg,ContainerDamage_3315,640,640,181.71,DENT,1,41.0,328.77,173.79,553.5,419.25,224.73,245.46,55163.06,940.39,0.1347,441.13,296.52,0.916,tall,22614.43,High
2025-11-04 23:05:16,ContainerDamage_3319.jpg,ContainerDamage_3319,640,640,41.98,DENT,1,56.89,333.62,375.5,638.35,639.92,304.74,264.42,80579.56,1138.32,0.1967,485.98,507.71,1.152,wide,45845.73,High
2025-11-04 23:05:16,ContainerDamage_3319.jpg,ContainerDamage_3319,640,640,41.98,DENT,1,49.38,29.29,35.74,640.0,640.0,610.71,604.26,369030.99,2429.95,0.901,334.64,337.87,1.011,wide,182221.34,High
2025-11-04 23:05:16,ContainerDamage_3319.jpg,ContainerDamage_3319,640,640,41.98,DENT,1,48.34,176.18,80.0,511.35,300.75,335.17,220.74,73986.1,1111.82,0.1806,343.76,190.37,1.518,wide,35765.03,High
2025-11-04 23:05:16,ContainerDamage_3319.jpg,ContainerDamage_3319,640,640,41.98,DENT,1,46.35,58.3,389.74,217.91,590.51,159.61,200.77,32045.41,720.77,0.0782,138.1,490.13,0.795,tall,14851.96,High
2025-11-04 23:05:16,ContainerDamage_3319.jpg,ContainerDamage_3319,640,640,41.98,DENT,1,25.31,403.72,385.82,640.0,548.29,236.28,162.47,38388.43,797.5,0.0937,521.86,467.06,1.454,wide,9716.9,High
2025-11-04 23:05:16,ContainerDamage_3332.jpg,ContainerDamage_3332,640,640,31.75,DENT,1,59.52,138.96,295.07,291.05,503.96,152.1,208.89,31771.55,721.98,0.0776,215.01,399.52,0.728,tall,18909.92,High
2025-11-04 23:05:16,ContainerDamage_3332.jpg,ContainerDamage_3332,640,640,31.75,DENT,1,52.81,0.09,316.05,89.95,455.81,89.86,139.75,12558.83,459.24,0.0307,45.02,385.93,0.643,tall,6631.72,Low
2025-11-04 23:05:16,ContainerDamage_3332.jpg,ContainerDamage_3332,640,640,31.75,DENT,1,50.34,302.63,207.9,460.48,342.07,157.85,134.18,21179.37,584.05,0.0517,381.56,274.98,1.176,wide,10660.98,High
2025-11-04 23:05:16,ContainerDamage_3332.jpg,ContainerDamage_3332,640,640,31.75,DENT,1,36.62,123.96,182.03,503.35,519.36,379.38,337.33,127977.74,1433.43,0.3124,313.65,350.7,1.125,wide,46859.85,High
2025-11-04 23:05:16,ContainerDamage_3332.jpg,ContainerDamage_3332,640,640,31.75,DENT,1,27.83,467.89,419.6,517.13,487.69,49.24,68.1,3353.19,234.68,0.0082,492.51,453.64,0.723,tall,933.28,Low
2025-11-04 23:05:16,ContainerDamage_3340.jpg,ContainerDamage_3340,640,640,161.81,DENT,1,41.75,101.47,159.42,243.58,323.85,142.1,164.43,23366.96,613.08,0.057,172.53,241.63,0.864,tall,9756.02,High
2025-11-04 23:05:16,ContainerDamage_3340.jpg,ContainerDamage_3340,640,640,161.81,DENT,1,32.5,42.23,18.07,532.5,629.13,490.28,611.06,299587.59,2202.67,0.7314,287.36,323.6,0.802,tall,97354.32,High
2025-11-04 23:05:16,ContainerDamage_3340.jpg,ContainerDamage_3340,640,640,161.81,DENT,1,26.58,304.77,29.75,433.54,220.3,128.77,190.55,24537.38,638.64,0.0599,369.16,125.02,0.676,tall,6522.08,High
2025-11-04 23:05:16,ContainerDamage_3340.jpg,ContainerDamage_3340,640,640,161.81,DENT,1,25.38,322.22,384.69,579.64,639.82,257.43,255.13,65677.59,1025.12,0.1603,450.93,512.25,1.009,wide,16666.35,High
2025-11-04 23:05:16,ContainerDamage_3371.jpg,ContainerDamage_3371,640,640,34.19,DENT,1,25.69,216.36,287.22,496.2,531.97,279.84,244.76,68492.3,1049.19,0.1672,356.28,409.6,1.143,wide,17595.34,High
2025-11-04 23:05:16,ContainerDamage_3375.jpg,ContainerDamage_3375,640,640,47.18,DENT,1,48.15,8.63,317.75,640.0,531.28,631.37,213.53,134814.31,1689.8,0.3291,324.31,424.51,2.957,wide,64914.81,High
2025-11-04 23:05:16,ContainerDamage_3375.jpg,ContainerDamage_3375,640,640,47.18,DENT,1,46.38,24.27,290.21,640.0,474.67,615.73,184.45,113573.66,1600.37,0.2773,332.13,382.44,3.338,wide,52680.87,High
2025-11-04 23:05:16,ContainerDamage_3375.jpg,ContainerDamage_3375,640,640,47.18,DENT,1,25.33,7.3,238.9,640.0,588.17,632.7,349.28,220988.74,1963.96,0.5395,323.65,413.54,1.811,wide,55978.95,High
2025-11-04 23:05:16,ContainerDamage_3391.jpg,ContainerDamage_3391,640,640,127.42,DENT,1,26.1,125.67,269.21,297.41,436.87,171.75,167.66,28795.76,678.82,0.0703,211.54,353.04,1.024,wide,7516.28,High
2025-11-04 23:05:16,ContainerDamage_3393.jpg,ContainerDamage_3393,640,640,141.99,DENT,1,32.97,56.68,225.14,554.82,508.04,498.14,282.9,140925.49,1562.09,0.3441,305.75,366.59,1.761,wide,46462.6,High
2025-11-04 23:05:16,ContainerDamage_3395.jpg,ContainerDamage_3395,640,640,68.95,DENT,1,47.28,273.07,184.7,433.66,583.89,160.6,399.19,64107.85,1119.57,0.1565,353.37,384.3,0.402,tall,30311.95,High
2025-11-04 23:05:16,ContainerDamage_3395.jpg,ContainerDamage_3395,640,640,68.95,DENT,1,41.42,226.63,2.45,472.91,569.0,246.27,566.55,139525.64,1625.64,0.3406,349.77,285.72,0.435,tall,57791.17,High
2025-11-04 23:05:16,ContainerDamage_3399.jpg,ContainerDamage_3399,640,640,143.21,DENT,1,33.16,122.08,2.15,629.06,589.61,506.98,587.47,297834.09,2188.89,0.7271,375.57,295.88,0.863,tall,98747.41,High
2025-11-04 23:05:16,ContainerDamage_3416.jpg,ContainerDamage_3416,640,640,35.5,DENT,1,60.13,170.7,0.0,627.81,330.24,457.11,330.24,150956.39,1574.7,0.3685,399.26,165.12,1.384,wide,90766.63,High
2025-11-04 23:05:16,ContainerDamage_3428.jpg,ContainerDamage_3428,640,640,32.21,DENT,1,31.65,257.83,183.73,495.06,513.98,237.22,330.25,78344.06,1134.96,0.1913,376.45,348.86,0.718,tall,24793.65,High
2025-11-04 23:05:16,ContainerDamage_3458.jpg,ContainerDamage_3458,640,640,48.73,DENT,1,35.35,186.29,281.07,239.37,396.41,53.08,115.34,6121.93,336.84,0.0149,212.83,338.74,0.46,tall,2163.94,Low
2025-11-04 23:05:16,ContainerDamage_3458.jpg,ContainerDamage_3458,640,640,48.73,DENT,1,26.52,216.5,145.92,353.4,288.49,136.9,142.57,19518.14,558.94,0.0477,284.95,217.2,0.96,tall,5175.54,Low
2025-11-04 23:05:16,ContainerDamage_3460.jpg,ContainerDamage_3460,640,640,125.16,DENT,1,40.7,384.52,299.29,486.58,415.89,102.06,116.6,11900.42,437.33,0.0291,435.55,357.59,0.875,tall,4843.56,Low
2025-11-04 23:05:16,ContainerDamage_3461.jpg,ContainerDamage_3461,640,640,81.58,DENT,1,66.54,168.13,253.42,240.57,374.57,72.44,121.15,8775.5,387.17,0.0214,204.35,313.99,0.598,tall,5839.35,Low
2025-11-04 23:05:16,ContainerDamage_3461.jpg,ContainerDamage_3461,640,640,81.58,DENT,1,32.58,175.54,258.67,228.98,369.17,53.44,110.5,5905.41,327.89,0.0144,202.26,313.92,0.484,tall,1924.13,Low
2025-11-04 23:05:16,ContainerDamage_3461.jpg,ContainerDamage_3461,640,640,81.58,DENT,1,26.44,201.2,367.29,351.2,499.22,150.0,131.93,19789.2,563.86,0.0483,276.2,433.26,1.137,wide,5232.71,Low
2025-11-04 23:05:16,ContainerDamage_3462.jpg,ContainerDamage_3462,640,640,140.25,DENT,1,41.51,165.83,30.29,325.01,256.77,159.18,226.48,36051.3,771.32,0.088,245.42,143.53,0.703,tall,14963.23,High
2025-11-04 23:05:16,ContainerDamage_3462.jpg,ContainerDamage_3462,640,640,140.25,DENT,1,37.13,287.84,425.52,465.44,558.4,177.61,132.88,23600.36,620.97,0.0576,376.64,491.96,1.337,wide,8761.95,High
2025-11-04 23:05:16,ContainerDamage_3483.jpg,ContainerDamage_3483,640,640,174.78,DENT,1,58.44,25.39,163.5,209.49,341.17,184.11,177.67,32709.37,723.54,0.0799,117.44,252.34,1.036,wide,19116.44,High
2025-11-04 23:05:16,ContainerDamage_3483.jpg,ContainerDamage_3483,640,640,174.78,DENT,1,40.99,472.29,78.92,594.13,209.73,121.84,130.81,15937.93,505.3,0.0389,533.21,144.33,0.931,tall,6532.81,Low
2025-11-04 23:05:16,ContainerDamage_3483.jpg,ContainerDamage_3483,640,640,174.78,DENT,1,38.49,334.28,34.89,614.47,254.06,280.2,219.17,61409.06,998.72,0.1499,474.37,144.48,1.278,wide,23637.03,High
2025-11-04 23:05:16,ContainerDamage_3487.jpg,ContainerDamage_3487,640,640,116.26,DENT,1,50.16,53.62,346.54,135.22,420.08,81.6,73.54,6000.64,310.27,0.0147,94.42,383.31,1.11,wide,3009.8,Low
2025-11-04 23:05:16,ContainerDamage_3487.jpg,ContainerDamage_3487,640,640,116.26,DENT,1,37.51,145.64,160.98,206.05,216.78,60.41,55.8,3370.98,232.42,0.0082,175.85,188.88,1.083,wide,1264.6,Low
2025-11-04 23:05:16,ContainerDamage_3487.jpg,ContainerDamage_3487,640,640,116.26,DENT,1,31.98,138.32,140.46,208.46,221.04,70.14,80.58,5651.71,301.44,0.0138,173.39,180.75,0.87,tall,1807.21,Low
2025-11-04 23:05:16,ContainerDamage_3487.jpg,ContainerDamage_3487,640,640,116.26,DENT,1,30.76,449.76,123.06,589.62,276.26,139.86,153.2,21426.21,586.12,0.0523,519.69,199.66,0.913,tall,6591.03,High
2025-11-04 23:05:16,ContainerDamage_3487.jpg,ContainerDamage_3487,640,640,116.26,DENT,1,26.11,173.05,221.19,425.5,356.21,252.45,135.02,34086.17,774.94,0.0832,299.28,288.7,1.87,wide,8900.51,High
2025-11-04 23:05:16,ContainerDamage_3488.jpg,ContainerDamage_3488,640,640,35.61,DENT,1,45.88,469.72,185.25,606.79,313.38,137.07,128.13,17562.26,530.39,0.0429,538.26,249.31,1.07,wide,8057.95,Low
2025-11-04 23:05:16,ContainerDamage_3488.jpg,ContainerDamage_3488,640,640,35.61,DENT,1,42.25,41.27,284.03,119.75,347.11,78.49,63.09,4951.65,283.15,0.0121,80.51,315.57,1.244,wide,2091.94,Low
2025-11-04 23:05:16,ContainerDamage_3488.jpg,ContainerDamage_3488,640,640,35.61,DENT,1,38.12,159.16,207.71,465.84,320.07,306.69,112.36,34460.97,838.11,0.0841,312.5,263.89,2.729,wide,13135.27,High
2025-11-04 23:05:16,ContainerDamage_3488.jpg,ContainerDamage_3488,640,640,35.61,DENT,1,31.42,167.18,186.87,631.07,332.98,463.88,146.1,67774.8,1219.98,0.1655,399.12,259.93,3.175,wide,21294.01,High
2025-11-04 23:05:16,ContainerDamage_3488.jpg,ContainerDamage_3488,640,640,35.61,DENT,1,30.9,187.08,126.57,240.7,177.7,53.62,51.12,2741.34,209.49,0.0067,213.89,152.13,1.049,wide,847.18,Low
2025-11-04 23:05:16,ContainerDamage_3488.jpg,ContainerDamage_3488,640,640,35.61,DENT,1,25.43,183.53,116.58,243.5,182.65,59.97,66.07,3962.67,252.09,0.0097,213.52,149.61,0.908,tall,1007.56,Low
2025-11-04 23:05:16,ContainerDamage_3500.jpg,ContainerDamage_3500,640,640,35.99,DENT,1,30.61,194.37,294.47,423.58,539.44,229.21,244.97,56148.09,948.35,0.1371,308.98,416.95,0.936,tall,17184.19,High
2025-11-04 23:05:16,ContainerDamage_3513.jpg,ContainerDamage_3513,640,640,165.07,DENT,1,41.34,0.0,203.43,258.55,573.85,258.55,370.42,95772.4,1257.94,0.2338,129.28,388.64,0.698,tall,39595.02,High
2025-11-04 23:05:16,ContainerDamage_3513.jpg,ContainerDamage_3513,640,640,165.07,DENT,1,38.51,1.6,144.21,571.33,570.64,569.73,426.44,242955.31,1992.34,0.5932,286.46,357.42,1.336,wide,93550.16,High
2025-11-04 23:05:16,ContainerDamage_3515.jpg,ContainerDamage_3515,640,640,25.07,DENT,1,56.92,0.0,158.94,535.22,626.99,535.22,468.06,250513.41,2006.55,0.6116,267.61,392.97,1.144,wide,142582.33,High
2025-11-04 23:05:16,ContainerDamage_3535.jpg,ContainerDamage_3535,640,640,168.29,DENT,1,34.35,277.61,152.21,375.41,263.99,97.8,111.78,10931.48,419.15,0.0267,326.51,208.1,0.875,tall,3755.18,Low
2025-11-04 23:05:16,ContainerDamage_3548.jpg,ContainerDamage_3548,640,640,150.67,DENT,1,26.42,237.68,272.81,402.84,422.76,165.16,149.94,24764.76,630.21,0.0605,320.26,347.78,1.101,wide,6543.91,High
2025-11-04 23:05:16,ContainerDamage_3555.jpg,ContainerDamage_3555,640,640,171.77,DENT,1,47.49,6.62,102.49,119.41,344.36,112.79,241.86,27279.73,709.3,0.0666,63.02,223.42,0.466,tall,12954.52,High
2025-11-04 23:05:16,ContainerDamage_3555.jpg,ContainerDamage_3555,640,640,171.77,DENT,1,30.22,14.57,321.91,172.49,514.04,157.92,192.13,30341.39,700.1,0.0741,93.53,417.97,0.822,tall,9168.2,High
2025-11-04 23:05:17,ContainerDamage_3563.jpg,ContainerDamage_3563,640,640,35.19,DENT,1,52.25,136.11,2.68,590.26,461.86,454.15,459.18,208540.28,1826.68,0.5091,363.19,232.27,0.989,tall,108952.12,High
2025-11-04 23:05:17,ContainerDamage_3564.jpg,ContainerDamage_3564,640,640,150.95,DENT,1,27.38,167.31,187.65,537.11,461.56,369.81,273.91,101294.54,1287.44,0.2473,352.21,324.6,1.35,wide,27729.48,High
2025-11-04 23:05:17,ContainerDamage_3576.jpg,ContainerDamage_3576,640,640,95.24,DENT,1,44.25,110.88,137.06,633.99,623.39,523.11,486.32,254397.9,2018.86,0.6211,372.44,380.23,1.076,wide,112559.45,High
2025-11-04 23:05:17,ContainerDamage_359.jpg,ContainerDamage_359,640,640,40.49,DENT,1,35.11,233.88,217.24,392.7,441.7,158.82,224.46,35648.25,766.56,0.087,313.29,329.47,0.708,tall,12517.36,High
2025-11-04 23:05:17,ContainerDamage_359.jpg,ContainerDamage_359,640,640,40.49,DENT,1,26.57,243.94,232.09,295.62,413.99,51.68,181.9,9400.18,467.16,0.0229,269.78,323.04,0.284,tall,2497.6,Low
2025-11-04 23:05:17,ContainerDamage_3613.jpg,ContainerDamage_3613,640,640,63.34,DENT,1,69.59,2.91,21.22,505.78,604.82,502.87,583.6,293475.43,2172.94,0.7165,254.34,313.02,0.862,tall,204238.2,High
